series,timestamp,value,label
pressure,2024-04-06T19:33:07.000Z,830.99017,
pressure,2024-04-06T19:43:07.000Z,830.86726,
pressure,2024-04-06T19:53:07.000Z,830.81954,
pressure,2024-04-06T20:03:07.000Z,830.60564,
pressure,2024-04-06T20:13:07.000Z,830.34363,
pressure,2024-04-06T20:23:07.000Z,830.18284,
pressure,2024-04-06T20:33:07.000Z,830.23644,
pressure,2024-04-06T20:43:07.000Z,830.28452,
pressure,2024-04-06T20:53:07.000Z,830.23623,
pressure,2024-04-06T21:03:07.000Z,830.22028,
pressure,2024-04-06T21:13:07.000Z,830.12369,
pressure,2024-04-06T21:23:07.000Z,830.09665,
pressure,2024-04-06T21:33:07.000Z,830.1556,
pressure,2024-04-06T21:43:07.000Z,830.16645,
pressure,2024-04-06T21:53:07.000Z,830.15093,
pressure,2024-04-06T22:03:07.000Z,830.13964,
pressure,2024-04-06T22:13:07.000Z,830.34834,
pressure,2024-04-06T22:23:07.000Z,830.41278,
pressure,2024-04-06T22:33:07.000Z,830.51976,
pressure,2024-04-06T22:43:07.000Z,830.25301,
pressure,2024-04-06T22:53:07.000Z,829.8144,
pressure,2024-04-06T23:03:07.000Z,828.75053,
pressure,2024-04-06T23:13:07.000Z,829.05577,
pressure,2024-04-06T23:23:07.000Z,829.22732,
pressure,2024-04-06T23:33:07.000Z,829.25991,
pressure,2024-04-06T23:43:07.000Z,829.40989,
pressure,2024-04-06T23:53:07.000Z,829.53835,
pressure,2024-04-07T00:03:07.000Z,829.69338,
pressure,2024-04-07T00:13:07.000Z,829.75227,
pressure,2024-04-07T00:23:07.000Z,829.95571,
pressure,2024-04-07T00:33:07.000Z,830.12629,
pressure,2024-04-07T00:43:07.000Z,830.35659,
pressure,2024-04-07T00:53:07.000Z,830.57036,
pressure,2024-04-07T01:03:07.000Z,830.7467,
pressure,2024-04-07T01:13:07.000Z,830.83213,
pressure,2024-04-07T01:23:07.000Z,831.06713,
pressure,2024-04-07T01:33:07.000Z,831.29677,
pressure,2024-04-07T01:43:07.000Z,831.46227,
pressure,2024-04-07T01:53:07.000Z,831.50507,
pressure,2024-04-07T02:03:07.000Z,831.57982,
pressure,2024-04-07T02:13:07.000Z,831.66538,
pressure,2024-04-07T02:23:07.000Z,831.78275,
pressure,2024-04-07T02:33:07.000Z,831.90018,
pressure,2024-04-07T02:43:07.000Z,832.00675,
pressure,2024-04-07T02:53:07.000Z,832.07089,
pressure,2024-04-07T03:03:07.000Z,832.167,
pressure,2024-04-07T03:13:07.000Z,832.15628,
pressure,2024-04-07T03:23:07.000Z,832.13496,
pressure,2024-04-07T03:33:07.000Z,832.23089,
pressure,2024-04-07T03:43:07.000Z,832.23083,
pressure,2024-04-07T03:53:07.000Z,832.16681,
pressure,2024-04-07T04:03:07.000Z,832.02791,
pressure,2024-04-07T04:13:07.000Z,831.91594,
pressure,2024-04-07T04:23:07.000Z,831.80382,
pressure,2024-04-07T04:33:07.000Z,831.71841,
pressure,2024-04-07T04:43:07.000Z,831.71841,
pressure,2024-04-07T04:53:07.000Z,831.69178,
pressure,2024-04-07T05:03:07.000Z,831.53684,
pressure,2024-04-07T05:13:07.000Z,831.49946,
pressure,2024-04-07T05:23:07.000Z,831.35002,
pressure,2024-04-07T05:33:07.000Z,831.4674,
pressure,2024-04-07T05:43:07.000Z,831.42479,
pressure,2024-04-07T05:53:07.000Z,831.25928,
pressure,2024-04-07T06:03:07.000Z,831.18994,
pressure,2024-04-07T06:13:07.000Z,831.09387,
pressure,2024-04-07T06:23:07.000Z,830.99767,
pressure,2024-04-07T06:33:07.000Z,830.96561,
pressure,2024-04-07T06:43:07.000Z,830.90147,
pressure,2024-04-07T06:53:07.000Z,830.75189,
pressure,2024-04-07T07:03:07.000Z,830.75721,
pressure,2024-04-07T07:13:07.000Z,830.67709,
pressure,2024-04-07T07:23:07.000Z,830.60747,
pressure,2024-04-07T07:33:07.000Z,830.53798,
pressure,2024-04-07T07:43:07.000Z,830.5433,
pressure,2024-04-07T07:53:07.000Z,830.45785,
pressure,2024-04-07T08:03:07.000Z,830.41512,
pressure,2024-04-07T08:13:07.000Z,830.41496,
pressure,2024-04-07T08:23:07.000Z,830.4843,
pressure,2024-04-07T08:33:07.000Z,830.47381,
